k,MMR min,MMR avg,MMR max,MMR σ (est.),Loss min,Loss avg,Loss max,Loss σ (est.)
181,0,0.02,0.25,0.06,0,0,0.06,0.01
182,0,0.02,0.25,0.06,0,0,0.06,0.01
183,0,0.02,0.25,0.06,0,0,0.06,0.01
184,0,0.02,0.25,0.06,0,0,0.06,0.01
185,0,0.02,0.25,0.06,0,0,0.06,0.01
186,0,0.02,0.25,0.06,0,0,0.06,0.01
187,0,0.01,0.14,0.04,0,0,0.06,0.01
188,0,0.01,0.12,0.03,0,0,0.06,0.01
189,0,0.01,0.12,0.03,0,0,0.06,0.01
190,0,0.01,0.12,0.03,0,0,0.06,0.01
191,0,0,0.06,0.01,0,0,0,0
192,0,0,0,0,0,0,0,0
193,0,0,0,0,0,0,0,0
194,0,0,0,0,0,0,0,0
195,0,0,0,0,0,0,0,0
196,0,0,0,0,0,0,0,0
197,0,0,0,0,0,0,0,0
198,0,0,0,0,0,0,0,0
199,0,0,0,0,0,0,0,0
200,0,0,0,0,0,0,0,0
