k,MMR min,MMR avg,MMR max,MMR σ (est.),Loss min,Loss avg,Loss max,Loss σ (est.)
212,112.62,113.41,114,0.35,0,0,0,0
213,112.5,113.22,114,0.33,0,0,0,0
214,112.37,113.09,113.75,0.32,0,0,0,0
215,112.25,112.92,113.37,0.29,0,0,0,0
216,112.12,112.77,113.25,0.29,0,0,0,0
217,112,112.62,113.12,0.32,0,0,0,0
218,111.87,112.46,113,0.33,0,0,0,0
219,111.62,112.31,113,0.36,0,0,0,0
220,111.5,112.16,112.87,0.36,0,0,0,0
221,111.25,111.99,112.75,0.36,0,0,0,0
222,111.12,111.87,112.62,0.37,0,0,0,0
223,111,111.7,112.37,0.36,0,0,0,0
224,110.87,111.57,112.12,0.36,0,0,0,0
225,110.75,111.41,112,0.38,0,0,0,0
226,110.62,111.27,111.87,0.39,0,0,0,0
227,110.37,111.11,111.75,0.43,0,0,0,0
228,110.25,110.95,111.62,0.42,0,0,0,0
229,110,110.77,111.5,0.41,0,0,0,0
230,110,110.64,111.25,0.38,0,0,0,0
231,109.75,110.48,111,0.39,0,0,0,0
232,109.62,110.31,110.87,0.38,0,0,0,0
233,109.5,110.17,110.75,0.39,0,0,0,0
234,109.37,110.02,110.62,0.4,0,0,0,0
235,109.12,109.86,110.5,0.44,0,0,0,0
236,109,109.72,110.37,0.43,0,0,0,0
237,108.87,109.54,110.25,0.4,0,0,0,0
238,108.75,109.39,110,0.38,0,0,0,0
239,108.5,109.24,109.75,0.38,0,0,0,0
240,108.37,109.09,109.62,0.37,0,0,0,0
241,108.25,108.94,109.5,0.38,0,0,0,0
242,108.12,108.81,109.37,0.39,0,0,0,0
243,107.87,108.65,109.25,0.42,0,0,0,0
244,107.75,108.51,109.12,0.41,0,0,0,0
245,107.5,108.3,109,0.4,0,0,0,0
246,107.37,108.16,108.87,0.39,0,0,0,0
247,107.12,108.01,108.62,0.4,0,0,0,0
248,107,107.86,108.5,0.4,0,0,0,0
249,106.87,107.71,108.37,0.4,0,0,0,0
250,106.75,107.56,108.25,0.42,0,0,0,0
251,106.5,107.42,108.12,0.47,0,0,0,0
252,106.37,107.26,108,0.45,0,0,0,0
253,106.12,107.08,107.87,0.44,0,0,0,0
254,106,106.92,107.62,0.42,0,0,0,0
255,105.87,106.76,107.37,0.42,0,0,0,0
256,105.75,106.59,107.25,0.42,0,0,0,0
257,105.62,106.46,107.12,0.45,0,0,0,0
258,105.5,106.31,107,0.43,0,0,0,0
259,105.25,106.16,106.87,0.45,0,0,0,0
260,105.12,106.01,106.75,0.44,0,0,0,0
261,105,105.87,106.62,0.43,0,0,0,0
262,104.87,105.72,106.37,0.41,0,0,0,0
263,104.75,105.59,106.37,0.43,0,0,0,0
264,104.62,105.44,106.37,0.44,0,0,0,0
265,104.5,105.28,106.25,0.45,0,0,0,0
266,104.37,105.12,106.12,0.47,0,0,0,0
267,104.12,104.96,105.87,0.46,0,0,0,0
268,104,104.79,105.62,0.46,0,0,0,0
269,103.87,104.64,105.5,0.43,0,0,0,0
270,103.62,104.48,105.37,0.43,0,0,0,0
271,103.5,104.31,105.25,0.44,0,0,0,0
272,103.37,104.17,105.12,0.43,0,0,0,0
273,103.25,104.02,105,0.44,0,0,0,0
274,103.12,103.87,104.75,0.44,0,0,0,0
275,102.87,103.72,104.62,0.45,0,0,0,0
276,102.75,103.59,104.37,0.44,0,0,0,0
277,102.62,103.41,104.25,0.45,0,0,0,0
278,102.37,103.25,104.12,0.46,0,0,0,0
279,102.25,103.07,104,0.43,0,0,0,0
280,102.12,102.93,103.87,0.44,0,0,0,0
281,102,102.77,103.75,0.44,0,0,0,0
282,101.87,102.62,103.5,0.43,0,0,0,0
283,101.62,102.47,103.37,0.46,0,0,0,0
284,101.5,102.31,103.12,0.45,0,0,0,0
285,101.37,102.14,103,0.45,0,0,0,0
286,101.12,102.01,102.87,0.45,0,0,0,0
287,101,101.86,102.75,0.45,0,0,0,0
288,101,101.74,102.62,0.44,0,0,0,0
289,100.75,101.59,102.5,0.45,0,0,0,0
290,100.62,101.42,102.25,0.46,0,0,0,0
291,100.37,101.29,102.12,0.47,0,0,0,0
292,100.25,101.12,102,0.49,0,0,0,0
293,100.12,100.96,101.87,0.49,0,0,0,0
294,100,100.81,101.87,0.49,0,0,0,0
295,99.87,100.67,101.75,0.49,0,0,0,0
296,99.75,100.52,101.62,0.51,0,0,0,0
297,99.62,100.37,101.5,0.51,0,0,0,0
298,99.5,100.21,101.25,0.5,0,0,0,0
299,99.25,100.06,101,0.49,0,0,0,0
300,99.12,99.9,100.87,0.49,0,0,0,0
301,99,99.7,100.75,0.49,0,0,0,0
302,98.75,99.54,100.5,0.48,0,0,0,0
303,98.62,99.4,100.37,0.47,0,0,0,0
304,98.5,99.26,100.25,0.49,0,0,0,0
305,98.37,99.12,100.12,0.48,0,0,0,0
306,98.25,98.96,100,0.5,0,0,0,0
307,98,98.81,99.87,0.52,0,0,0,0
308,97.87,98.65,99.75,0.5,0,0,0,0
