k,MMR min,MMR avg,MMR max,MMR σ (est.),Loss min,Loss avg,Loss max,Loss σ (est.)
204,1.2,2.08,3,0.64,0,0.4,1.51,0.52
205,1.1,2.05,3,0.66,0,0.4,1.51,0.52
206,1.1,2.04,3,0.65,0,0.48,1.51,0.53
207,1.1,2.03,3,0.66,0,0.48,1.51,0.53
208,1.1,2,3,0.67,0,0.48,1.51,0.53
209,1,1.98,3,0.69,0,0.48,1.51,0.53
210,1,1.97,3,0.67,0,0.33,1.1,0.4
211,1,1.94,2.92,0.65,0,0.48,1.51,0.53
212,1,1.9,2.83,0.66,0,0.48,1.51,0.53
213,1,1.9,2.83,0.66,0,0.48,1.51,0.53
214,1,1.86,2.83,0.68,0,0.48,1.51,0.53
215,1,1.86,2.83,0.67,0,0.48,1.51,0.53
216,1,1.84,2.75,0.65,0,0.48,1.51,0.53
217,0.92,1.82,2.75,0.65,0,0.4,1.51,0.52
218,0.92,1.8,2.75,0.65,0,0.37,1.51,0.5
219,0.92,1.78,2.75,0.67,0,0.37,1.51,0.5
220,0.92,1.75,2.75,0.66,0,0.37,1.51,0.5
221,0.92,1.73,2.75,0.65,0,0.37,1.51,0.5
222,0.92,1.73,2.75,0.65,0,0.37,1.51,0.5
223,0.92,1.72,2.75,0.65,0,0.37,1.51,0.5
224,0.92,1.71,2.75,0.64,0,0.37,1.51,0.5
225,0.92,1.71,2.75,0.64,0,0.37,1.51,0.5
226,0.92,1.68,2.67,0.62,0,0.29,1.51,0.47
227,0.92,1.64,2.67,0.6,0,0.29,1.51,0.47
228,0.92,1.61,2.67,0.58,0,0.29,1.51,0.47
229,0.92,1.58,2.67,0.59,0,0.29,1.51,0.47
230,0.92,1.55,2.67,0.59,0,0.29,1.51,0.47
231,0.92,1.51,2.67,0.61,0,0.29,1.51,0.47
232,0.92,1.5,2.67,0.6,0,0.29,1.51,0.47
233,0.92,1.49,2.67,0.6,0,0.29,1.51,0.47
234,0.92,1.47,2.67,0.61,0,0.29,1.51,0.47
235,0.92,1.44,2.67,0.61,0,0.29,1.51,0.47
236,0.83,1.42,2.67,0.62,0,0.29,1.51,0.47
237,0.83,1.38,2.67,0.62,0,0.29,1.51,0.47
238,0.75,1.35,2.58,0.6,0,0.29,1.51,0.47
239,0.75,1.31,2.58,0.62,0,0.29,1.51,0.47
240,0.75,1.3,2.58,0.6,0,0.29,1.51,0.47
241,0.75,1.28,2.58,0.59,0,0.29,1.51,0.47
242,0.75,1.27,2.5,0.56,0,0.29,1.51,0.47
243,0.75,1.25,2.5,0.56,0,0.29,1.51,0.47
244,0.67,1.23,2.5,0.57,0,0.29,1.51,0.47
245,0.67,1.22,2.5,0.56,0,0.29,1.51,0.47
246,0.67,1.22,2.42,0.54,0,0.29,1.51,0.47
247,0.67,1.17,2,0.44,0,0.14,0.58,0.21
248,0.67,1.17,2,0.44,0,0.14,0.58,0.21
249,0.67,1.16,2,0.44,0,0.14,0.58,0.21
250,0.67,1.14,2,0.44,0,0.14,0.58,0.21
251,0.67,1.13,2,0.45,0,0.14,0.58,0.21
252,0.67,1.11,2,0.46,0,0.14,0.58,0.21
253,0.67,1.11,2,0.45,0,0.08,0.37,0.14
254,0.67,1.1,2,0.46,0,0.08,0.37,0.14
255,0.62,1.08,1.92,0.45,0,0.13,0.47,0.18
256,0.62,1.06,1.92,0.44,0,0.13,0.47,0.18
257,0.62,1.03,1.83,0.43,0,0.13,0.47,0.18
258,0.62,1.01,1.83,0.44,0,0.13,0.47,0.18
259,0.62,0.97,1.75,0.4,0,0.13,0.47,0.18
260,0.5,0.94,1.75,0.42,0,0.13,0.47,0.18
261,0.5,0.92,1.75,0.42,0,0.13,0.47,0.18
262,0.5,0.91,1.67,0.41,0,0.13,0.47,0.18
263,0.37,0.88,1.67,0.42,0,0.13,0.47,0.18
264,0.37,0.87,1.58,0.41,0,0.13,0.47,0.18
265,0.37,0.86,1.58,0.4,0,0.13,0.47,0.18
266,0.37,0.86,1.58,0.41,0,0.13,0.47,0.18
267,0.37,0.86,1.58,0.41,0,0.13,0.47,0.18
268,0.37,0.84,1.5,0.4,0,0.13,0.47,0.18
269,0.37,0.83,1.42,0.39,0,0.13,0.47,0.18
270,0.37,0.81,1.33,0.36,0,0.13,0.47,0.18
271,0.37,0.81,1.3,0.35,0,0.13,0.47,0.18
272,0.37,0.81,1.3,0.35,0,0.13,0.47,0.18
273,0.37,0.79,1.3,0.34,0,0.13,0.47,0.18
274,0.37,0.78,1.3,0.34,0,0.13,0.47,0.18
275,0.37,0.78,1.3,0.34,0,0.13,0.47,0.18
276,0.31,0.76,1.3,0.36,0,0.13,0.47,0.18
277,0.31,0.75,1.22,0.35,0,0.13,0.47,0.18
278,0.31,0.73,1.11,0.32,0,0.13,0.47,0.18
279,0.23,0.73,1.11,0.33,0,0.13,0.47,0.18
280,0.23,0.72,1.11,0.33,0,0.13,0.47,0.18
281,0.23,0.72,1.11,0.33,0,0.13,0.47,0.18
282,0.15,0.7,1,0.33,0,0.13,0.47,0.18
283,0.15,0.68,1,0.34,0,0.13,0.47,0.18
284,0.15,0.68,1,0.35,0,0.13,0.47,0.18
285,0.15,0.67,1,0.36,0,0.13,0.47,0.18
286,0.15,0.66,1,0.35,0,0.13,0.47,0.18
287,0.15,0.65,1,0.35,0,0.13,0.47,0.18
288,0.12,0.65,1,0.36,0,0.13,0.47,0.18
289,0,0.63,1,0.38,0,0.13,0.47,0.18
290,0,0.62,1,0.4,0,0.13,0.47,0.18
291,0,0.62,1,0.4,0,0.13,0.47,0.18
292,0,0.61,1,0.39,0,0.19,0.58,0.22
293,0,0.61,1,0.39,0,0.19,0.58,0.22
294,0,0.6,1,0.38,0,0.19,0.58,0.22
295,0,0.6,1,0.38,0,0.19,0.58,0.22
