k,MMR min,MMR avg,MMR max,MMR σ (est.),Loss min,Loss avg,Loss max,Loss σ (est.)
142,5,9.67,12.5,1.75,0,1.57,6.95,1.97
143,5,9.65,12.5,1.75,0,1.57,6.95,1.97
144,5,9.61,12.14,1.72,0,1.57,6.95,1.97
145,5,9.59,12.14,1.72,0,1.57,6.95,1.97
146,5,9.51,12,1.73,0,1.57,6.95,1.97
147,5,9.45,12,1.76,0,1.57,6.95,1.97
148,4.78,9.39,12,1.81,0,1.57,6.95,1.97
149,4.78,9.34,12,1.83,0,1.57,6.95,1.97
150,4.78,9.3,12,1.85,0,1.57,6.95,1.97
151,4.78,9.27,12,1.85,0,1.57,6.95,1.97
152,4.56,9.24,12,1.89,0,1.57,6.95,1.97
153,4.56,9.2,12,1.92,0,1.57,6.95,1.97
154,4.56,9.08,12,1.92,0,1.57,6.95,1.97
155,4.56,8.98,12,1.98,0,1.57,6.95,1.97
156,4.56,8.97,12,1.99,0,1.57,6.95,1.97
157,4.37,8.94,12,2.02,0,1.57,6.95,1.97
158,4.37,8.8,11.8,2.02,0,1.37,6.95,1.91
159,4.37,8.78,11.8,2.01,0,1.37,6.95,1.91
160,4.37,8.75,11.8,2.02,0,1.37,6.95,1.91
161,4.37,8.7,11.8,2.04,0,1.37,6.95,1.91
162,4.37,8.69,11.75,2.02,0,1.41,6.95,1.96
163,4.37,8.66,11.6,2,0,1.57,6.95,1.97
164,4.37,8.6,11.57,2.01,0,1.21,6.95,1.88
165,4.37,8.54,11.57,2,0,1.21,6.95,1.88
166,4.37,8.47,11.57,2.03,0,1.37,6.95,1.91
167,4.37,8.39,11.57,2.02,0,1.37,6.95,1.91
168,4.25,8.34,11.57,2.03,0,1.37,6.95,1.91
169,4.25,8.24,11.57,2.04,0,1.21,6.95,1.88
170,4.25,8.21,11.57,2.03,0,1.21,6.95,1.88
171,4.25,8.17,11.57,2.03,0,1.37,6.95,1.91
172,4.25,8.13,11.43,2,0,1.37,6.95,1.91
173,4.25,8.07,11.43,2.02,0,1.37,6.95,1.91
174,4.12,8.04,11.43,2.06,0,1.37,6.95,1.91
175,4.12,7.98,11.43,2.03,0,1.21,6.95,1.88
176,4.12,7.93,11.29,2.03,0,1.21,6.95,1.88
177,4.12,7.83,11.14,2.03,0,1.21,6.95,1.88
178,4,7.78,11.14,2.04,0,1.21,6.95,1.88
179,4,7.74,11.14,2.04,0,1.21,6.95,1.88
180,4,7.68,11.14,2.03,0,1.21,6.95,1.88
181,4,7.65,11.14,2.02,0,1.01,6.95,1.79
182,4,7.64,11.14,2.01,0,1.21,6.95,1.88
183,4,7.62,11.14,2.01,0,1.21,6.95,1.88
184,4,7.57,11.14,2,0,1.21,6.95,1.88
185,3.89,7.51,11.14,1.99,0,1.21,6.95,1.88
186,3.89,7.48,11.14,2,0,1.21,6.95,1.88
187,3.89,7.41,11.14,2.03,0,1.21,6.95,1.88
188,3.89,7.36,10.83,2.01,0,0.86,4.61,1.33
189,3.89,7.26,10.6,2.02,0,0.86,4.61,1.33
190,3.89,7.18,10.5,1.99,0,0.86,4.61,1.33
191,3.89,7.16,10.5,1.98,0,0.86,4.61,1.33
192,3.89,7.09,10.33,1.96,0,0.67,4.61,1.13
193,3.89,7.05,10.33,1.94,0,0.67,4.61,1.13
194,3.89,6.98,10.33,1.94,0,0.67,4.61,1.13
195,3.89,6.92,10.33,1.92,0,0.67,4.61,1.13
196,3.89,6.86,10.17,1.92,0,0.67,4.61,1.13
197,3.89,6.8,10.17,1.89,0,0.44,2.33,0.66
198,3.89,6.75,10,1.85,0,0.67,4.61,1.13
199,3.89,6.71,10,1.83,0,0.67,4.61,1.13
200,3.78,6.66,10,1.81,0,0.67,4.61,1.13
201,3.78,6.63,10,1.82,0,0.67,4.61,1.13
202,3.78,6.59,9.83,1.77,0,0.67,4.61,1.13
203,3.78,6.56,9.83,1.74,0,0.67,4.61,1.13
204,3.78,6.49,9.83,1.74,0,0.67,4.61,1.13
205,3.78,6.43,9.83,1.71,0,0.67,4.61,1.13
206,3.75,6.35,9.67,1.69,0,0.67,4.61,1.13
207,3.62,6.32,9.67,1.7,0,0.67,4.61,1.13
208,3.5,6.28,9.67,1.7,0,0.67,4.61,1.13
209,3.5,6.24,9.67,1.7,0,0.67,4.61,1.13
210,3.5,6.16,9.67,1.66,0,0.44,2.33,0.66
211,3.5,6.11,9.6,1.66,0,0.44,2.33,0.66
212,3.37,6.06,9.5,1.68,0,0.44,2.33,0.66
213,3.37,6.01,9.4,1.66,0,0.44,2.33,0.66
214,3.37,5.98,9.4,1.66,0,0.44,2.33,0.66
215,3.25,5.93,9.4,1.68,0,0.44,2.33,0.66
216,3.12,5.89,9.4,1.67,0,0.44,2.33,0.66
217,3.12,5.85,9.4,1.66,0,0.44,2.33,0.66
218,3.12,5.74,9.2,1.63,0,0.44,2.33,0.66
219,3.12,5.68,9.2,1.63,0,0.44,2.33,0.66
220,3,5.62,9.2,1.62,0,0.44,2.33,0.66
221,3,5.57,9,1.58,0,0.44,2.33,0.66
222,3,5.54,9,1.57,0,0.44,2.33,0.66
223,3,5.5,9,1.57,0,0.44,2.33,0.66
224,3,5.44,9,1.58,0,0.44,2.33,0.66
225,3,5.38,8.83,1.55,0,0.44,2.33,0.66
226,2.89,5.31,8.83,1.53,0,0.44,2.33,0.66
227,2.89,5.29,8.83,1.51,0,0.44,2.33,0.66
228,2.89,5.25,8.83,1.52,0,0.44,2.33,0.66
229,2.89,5.16,8.83,1.53,0,0.44,2.33,0.66
230,2.89,5.15,8.67,1.51,0,0.44,2.33,0.66
231,2.89,5.1,8.67,1.51,0,0.44,2.33,0.66
232,2.89,5.08,8.67,1.51,0,0.44,2.33,0.66
233,2.89,5.01,8.67,1.5,0,0.44,2.33,0.66
234,2.78,4.97,8.67,1.51,0,0.44,2.33,0.66
235,2.78,4.95,8.67,1.51,0,0.44,2.33,0.66
236,2.78,4.89,8.67,1.52,0,0.44,2.33,0.66
237,2.78,4.87,8.5,1.49,0,0.44,2.33,0.66
238,2.78,4.82,8.37,1.48,0,0.44,2.33,0.66
239,2.78,4.79,8.37,1.48,0,0.44,2.33,0.66
240,2.67,4.74,8.37,1.49,0,0.44,2.33,0.66
241,2.56,4.7,8.33,1.49,0,0.44,2.33,0.66
242,2.44,4.65,8.17,1.48,0,0.44,2.33,0.66
243,2.44,4.61,8.17,1.5,0,0.44,2.33,0.66
244,2.33,4.55,8.17,1.49,0,0.44,2.33,0.66
245,2.33,4.47,8.17,1.52,0,0.44,2.33,0.66
246,2.33,4.42,8,1.5,0,0.44,2.33,0.66
247,2.22,4.4,8,1.5,0,0.44,2.33,0.66
248,2.22,4.38,8,1.49,0,0.44,2.33,0.66
249,2.22,4.37,8,1.49,0,0.44,2.33,0.66
250,2.22,4.35,8,1.49,0,0.44,2.33,0.66
251,2.22,4.28,8,1.49,0,0.44,2.33,0.66
252,2.22,4.26,8,1.48,0,0.44,2.33,0.66
253,2.22,4.24,8,1.49,0,0.44,2.33,0.66
254,2.22,4.2,8,1.48,0,0.32,1.46,0.49
255,2.22,4.18,7.87,1.47,0,0.44,2.33,0.66
256,2.22,4.14,7.86,1.48,0,0.44,2.33,0.66
257,2.22,4.11,7.71,1.45,0,0.44,2.33,0.66
258,2.22,4.08,7.67,1.46,0,0.44,2.33,0.66
259,2.22,4.04,7.5,1.47,0,0.44,2.33,0.66
260,2.11,3.98,7.17,1.43,0,0.44,2.33,0.66
261,2.11,3.91,7,1.45,0,0.44,2.33,0.66
262,2.11,3.85,7,1.46,0,0.44,2.33,0.66
263,2.11,3.82,7,1.46,0,0.44,2.33,0.66
264,2,3.8,7,1.48,0,0.44,2.33,0.66
265,2,3.77,6.83,1.46,0,0.44,2.33,0.66
266,2,3.73,6.83,1.45,0,0.44,2.33,0.66
267,1.89,3.69,6.83,1.46,0,0.44,2.33,0.66
268,1.78,3.65,6.83,1.47,0,0.44,2.33,0.66
269,1.78,3.64,6.83,1.47,0,0.44,2.33,0.66
270,1.67,3.61,6.83,1.5,0,0.44,2.33,0.66
271,1.56,3.56,6.67,1.49,0,0.44,2.33,0.66
272,1.5,3.55,6.67,1.49,0,0.44,2.33,0.66
273,1.44,3.5,6.67,1.51,0,0.44,2.33,0.66
274,1.44,3.44,6.62,1.5,0,0.44,2.33,0.66
275,1.44,3.43,6.62,1.5,0,0.44,2.33,0.66
276,1.44,3.39,6.5,1.51,0,0.44,2.33,0.66
277,1.44,3.31,6,1.46,0,0.32,1.46,0.49
278,1.44,3.29,6,1.47,0,0.32,1.46,0.49
279,1.37,3.24,6,1.49,0,0.32,1.46,0.49
280,1.37,3.22,6,1.47,0,0.32,1.46,0.49
281,1.25,3.2,6,1.5,0,0.26,1.46,0.46
282,1.22,3.13,6,1.49,0,0.26,1.46,0.46
283,1.12,3.11,6,1.5,0,0.26,1.46,0.46
284,1.12,3.08,6,1.49,0,0.26,1.46,0.46
285,1,3.04,6,1.49,0,0.26,1.46,0.46
286,1,3.02,6,1.5,0,0.26,1.46,0.46
287,1,2.97,6,1.49,0,0.26,1.46,0.46
288,1,2.95,6,1.5,0,0.26,1.46,0.46
289,1,2.91,5.86,1.5,0,0.26,1.46,0.46
290,1,2.84,5.43,1.46,0,0.26,1.46,0.46
291,1,2.8,5.14,1.44,0,0.26,1.46,0.46
292,1,2.78,5.14,1.44,0,0.26,1.46,0.46
293,0.78,2.74,5,1.46,0,0.26,1.46,0.46
294,0.78,2.72,5,1.45,0,0.26,1.46,0.46
295,0.78,2.69,5,1.44,0,0.26,1.46,0.46
296,0.67,2.66,5,1.46,0,0.26,1.46,0.46
297,0.67,2.63,5,1.45,0,0.26,1.46,0.46
298,0.67,2.59,5,1.46,0,0.26,1.46,0.46
299,0.67,2.58,5,1.46,0,0.26,1.46,0.46
300,0.67,2.52,4.71,1.45,0,0.26,1.46,0.46
301,0.67,2.46,4.71,1.37,0,0.26,1.46,0.46
302,0.67,2.43,4.71,1.37,0,0.26,1.46,0.46
303,0.56,2.41,4.71,1.36,0,0.26,1.46,0.46
304,0.5,2.35,4.71,1.36,0,0.26,1.46,0.46
305,0.5,2.34,4.71,1.37,0,0.26,1.46,0.46
306,0.5,2.32,4.71,1.37,0,0.26,1.46,0.46
307,0.22,2.29,4.71,1.4,0,0.26,1.46,0.46
308,0.22,2.27,4.71,1.4,0,0.26,1.46,0.46
309,0.11,2.24,4.57,1.42,0,0.26,1.46,0.46
310,0.11,2.22,4.57,1.42,0,0.19,1.26,0.37
311,0.11,2.17,4.57,1.42,0,0.19,1.26,0.37
312,0.11,2.16,4.57,1.42,0,0.19,1.26,0.37
313,0.11,2.15,4.57,1.4,0,0.19,1.26,0.37
314,0,2.1,4.43,1.41,0,0.19,1.26,0.37
315,0,2.04,4.43,1.36,0,0.19,1.26,0.37
316,0,2,4.43,1.33,0,0.19,1.26,0.37
317,0,1.97,4.43,1.33,0,0.19,1.26,0.37
318,0,1.94,4.43,1.33,0,0.19,1.26,0.37
319,0,1.9,4.43,1.35,0,0.19,1.26,0.37
320,0,1.89,4.43,1.35,0,0.19,1.26,0.37
321,0,1.87,4.29,1.33,0,0.19,1.26,0.37
322,0,1.86,4.29,1.33,0,0.19,1.26,0.37
323,0,1.85,4.29,1.33,0,0.19,1.26,0.37
324,0,1.84,4.29,1.34,0,0.19,1.26,0.37
325,0,1.82,4.29,1.34,0,0.19,1.26,0.37
326,0,1.8,4.29,1.32,0,0.19,1.26,0.37
327,0,1.77,4.14,1.3,0,0.19,1.26,0.37
328,0,1.76,4.14,1.31,0,0.19,1.26,0.37
329,0,1.75,4.14,1.31,0,0.19,1.26,0.37
330,0,1.72,4.14,1.3,0,0.19,1.26,0.37
331,0,1.67,4,1.28,0,0.19,1.26,0.37
332,0,1.66,4,1.29,0,0.19,1.26,0.37
333,0,1.65,4,1.27,0,0.19,1.26,0.37
334,0,1.65,4,1.27,0,0.19,1.26,0.37
335,0,1.63,4,1.27,0,0.19,1.26,0.37
336,0,1.61,4,1.27,0,0.19,1.26,0.37
337,0,1.6,4,1.26,0,0.19,1.26,0.37
338,0,1.58,4,1.26,0,0.19,1.26,0.37
339,0,1.57,4,1.26,0,0.19,1.26,0.37
340,0,1.57,4,1.26,0,0.19,1.26,0.37
341,0,1.54,4,1.25,0,0.19,1.26,0.37
342,0,1.52,4,1.26,0,0.19,1.26,0.37
343,0,1.5,4,1.26,0,0.19,1.26,0.37
344,0,1.5,4,1.26,0,0.19,1.26,0.37
345,0,1.48,3.86,1.24,0,0.19,1.26,0.37
346,0,1.47,3.86,1.23,0,0.19,1.26,0.37
347,0,1.47,3.86,1.24,0,0.19,1.26,0.37
348,0,1.45,3.86,1.22,0,0.19,1.26,0.37
349,0,1.45,3.86,1.22,0,0.19,1.26,0.37
350,0,1.45,3.86,1.22,0,0.19,1.26,0.37
351,0,1.43,3.71,1.2,0,0.19,1.26,0.37
352,0,1.41,3.71,1.2,0,0.19,1.26,0.37
353,0,1.4,3.71,1.19,0,0.19,1.26,0.37
354,0,1.38,3.71,1.18,0,0.19,1.26,0.37
