k,MMR min,MMR avg,MMR max,MMR σ (est.),Loss min,Loss avg,Loss max,Loss σ (est.)
144,6.6,9.73,12.2,1.34,0,1.92,4.14,1.35
145,6.6,9.71,12.2,1.34,0,1.92,4.14,1.35
146,6.5,9.68,12.2,1.34,0,1.92,4.14,1.35
147,6.29,9.67,12.2,1.37,0,1.92,4.14,1.35
148,6.29,9.64,12.2,1.37,0,1.92,4.14,1.35
149,6.14,9.61,12.2,1.39,0,1.92,4.14,1.35
150,6.14,9.56,11.8,1.35,0,1.92,4.14,1.35
151,6,9.5,11.67,1.34,0,1.92,4.14,1.35
152,6,9.47,11.6,1.33,0,1.92,4.14,1.35
153,6,9.4,11.5,1.32,0,1.92,4.14,1.35
154,6,9.37,11.5,1.31,0,1.92,4.14,1.35
155,6,9.36,11.5,1.3,0,1.92,4.14,1.35
156,6,9.28,11.5,1.28,0,1.92,4.14,1.35
157,6,9.26,11.5,1.28,0,1.92,4.14,1.35
158,5.86,9.24,11.5,1.3,0,1.92,4.14,1.35
159,5.86,9.21,11.5,1.28,0,1.92,4.14,1.35
160,5.86,9.17,11.5,1.31,0,1.92,4.14,1.35
161,5.86,9.14,11.5,1.32,0,1.92,4.14,1.35
162,5.71,9.11,11.5,1.34,0,1.92,4.14,1.35
163,5.57,9.04,11.25,1.31,0,1.92,4.14,1.35
164,5.57,9.03,11.25,1.3,0,1.92,4.14,1.35
165,5.57,8.96,11.25,1.36,0,1.92,4.14,1.35
166,5.57,8.93,11.2,1.37,0,1.92,4.14,1.35
167,5.57,8.9,11.2,1.41,0,1.92,4.14,1.35
168,5.57,8.86,11.2,1.41,0,1.92,4.14,1.35
169,5.57,8.83,11.2,1.41,0,1.92,4.14,1.35
170,5.5,8.79,11,1.42,0,1.92,4.14,1.35
171,5.43,8.76,11,1.43,0,1.92,4.14,1.35
172,5.29,8.73,11,1.44,0,1.92,4.14,1.35
173,5.29,8.66,11,1.44,0,1.92,4.14,1.35
174,5.29,8.61,11,1.41,0,1.92,4.14,1.35
175,5.29,8.56,11,1.45,0,1.92,4.14,1.35
176,5.29,8.49,11,1.45,0,1.92,4.14,1.35
177,5.29,8.49,11,1.45,0,1.92,4.14,1.35
178,5.14,8.47,11,1.47,0,1.92,4.14,1.35
179,5.14,8.42,11,1.49,0,1.92,4.14,1.35
180,5.14,8.38,11,1.5,0,1.92,4.14,1.35
181,5.14,8.33,10.8,1.48,0,1.92,4.14,1.35
182,5,8.28,10.8,1.48,0,1.76,4.14,1.38
183,5,8.19,10.75,1.49,0,1.76,4.14,1.38
184,5,8.12,10.75,1.48,0,1.76,4.14,1.38
185,5,8.06,10.5,1.46,0,1.76,4.14,1.38
186,5,8.05,10.5,1.46,0,1.76,4.14,1.38
187,5,8.02,10.5,1.47,0,1.76,4.14,1.38
188,5,7.98,10.5,1.47,0,1.76,4.14,1.38
189,5,7.96,10.5,1.48,0,1.76,4.14,1.38
190,4.89,7.91,10.5,1.49,0,1.76,4.14,1.38
191,4.87,7.84,10.25,1.45,0,1.76,4.14,1.38
192,4.71,7.79,10,1.43,0,1.76,4.14,1.38
193,4.71,7.77,10,1.43,0,1.76,4.14,1.38
194,4.5,7.72,10,1.43,0,1.76,4.14,1.38
195,4.14,7.67,10,1.51,0,1.76,4.14,1.38
196,4,7.63,10,1.51,0,1.76,4.14,1.38
197,4,7.59,10,1.5,0,1.58,4.14,1.35
198,4,7.53,10,1.5,0,1.49,4.14,1.29
199,4,7.44,10,1.51,0,1.44,4.14,1.25
200,3.75,7.34,10,1.53,0,1.44,4.14,1.25
201,3.75,7.28,9.8,1.51,0,1.44,4.14,1.25
202,3.62,7.23,9.8,1.51,0,1.23,3.4,1.11
203,3.62,7.15,9.8,1.49,0,1.44,4.14,1.25
204,3.62,7.11,9.8,1.48,0,1.14,3.4,1
205,3.62,7.06,9.8,1.47,0,1.14,3.4,1
206,3.62,6.99,9.8,1.46,0,1.14,3.4,1
207,3.62,6.93,9.8,1.45,0,1.14,3.4,1
208,3.5,6.87,9.6,1.46,0,1.23,3.4,1.11
209,3.5,6.84,9.6,1.48,0,1.23,3.4,1.11
210,3.5,6.79,9.6,1.47,0,1.23,3.4,1.11
211,3.5,6.76,9.6,1.47,0,1.14,3.4,1
212,3.5,6.69,9.43,1.42,0,1.14,3.4,1
213,3.5,6.65,9.43,1.43,0,1.14,3.4,1
214,3.5,6.58,9.29,1.43,0,1.14,3.4,1
215,3.5,6.48,9.14,1.42,0,1.14,3.4,1
216,3.5,6.44,9,1.42,0,1.14,3.4,1
217,3.5,6.37,9,1.44,0,1.14,3.4,1
218,3.37,6.33,9,1.47,0,1.14,3.4,1
219,3.37,6.29,9,1.48,0,1.14,3.4,1
220,3.25,6.25,9,1.48,0,1.14,3.4,1
221,3.25,6.2,9,1.48,0,1.14,3.4,1
222,3.25,6.15,8.8,1.47,0,1.14,3.4,1
223,3.25,6.1,8.8,1.44,0,1.14,3.4,1
224,3.14,6,8.8,1.46,0,1.14,3.4,1
225,3,5.98,8.8,1.47,0,1.14,3.4,1
226,3,5.93,8.8,1.47,0,1.14,3.4,1
227,3,5.9,8.8,1.48,0,1.14,3.4,1
228,2.89,5.87,8.8,1.51,0,1.14,3.4,1
229,2.89,5.83,8.8,1.52,0,1.14,3.4,1
230,2.89,5.8,8.8,1.5,0,1.14,3.4,1
231,2.89,5.78,8.8,1.52,0,1.14,3.4,1
232,2.89,5.73,8.8,1.51,0,1.14,3.4,1
233,2.78,5.67,8.71,1.5,0,1,3.4,0.88
234,2.78,5.66,8.5,1.48,0,1,3.4,0.88
235,2.78,5.61,8.29,1.45,0,1,3.4,0.88
236,2.78,5.58,8,1.43,0,1,3.4,0.88
237,2.78,5.55,8,1.42,0,1,3.4,0.88
238,2.78,5.54,8,1.41,0,1,3.4,0.88
239,2.78,5.52,8,1.41,0,1,3.4,0.88
240,2.78,5.49,8,1.43,0,1,3.4,0.88
241,2.67,5.43,8,1.44,0,1,3.4,0.88
242,2.67,5.37,8,1.48,0,0.93,3.4,0.93
243,2.67,5.33,8,1.49,0,0.98,3.4,0.9
244,2.67,5.26,8,1.5,0,0.98,3.4,0.9
245,2.67,5.23,7.67,1.49,0,0.98,3.4,0.9
246,2.5,5.17,7.67,1.52,0,0.98,3.4,0.9
247,2.43,5.07,7.37,1.5,0,0.93,3.4,0.93
248,2.37,5.02,7.33,1.52,0,0.93,3.4,0.93
249,2.37,4.99,7.25,1.51,0,0.96,3.4,0.91
250,2.25,4.92,7.25,1.49,0,0.96,3.4,0.91
251,2.25,4.87,7.25,1.49,0,0.91,3.4,0.93
252,2.2,4.82,7.25,1.48,0,0.91,3.4,0.93
253,2,4.77,7.25,1.5,0,0.91,3.4,0.93
254,1.89,4.73,7.25,1.51,0,0.96,3.4,0.91
255,1.8,4.69,7.14,1.51,0,0.96,3.4,0.91
256,1.8,4.64,7.14,1.49,0,0.88,3.4,0.92
257,1.8,4.61,7.14,1.5,0,0.96,3.4,0.91
258,1.8,4.58,7.14,1.52,0,0.88,3.4,0.92
259,1.8,4.53,7,1.48,0,0.88,3.4,0.92
260,1.71,4.5,7,1.5,0,0.88,3.4,0.92
261,1.71,4.42,7,1.46,0,0.76,3.4,0.87
262,1.71,4.37,6.87,1.45,0,0.76,3.4,0.87
263,1.57,4.33,6.86,1.44,0,0.76,3.4,0.87
264,1.5,4.29,6.86,1.42,0,0.76,3.4,0.87
265,1.5,4.26,6.86,1.41,0,0.76,3.4,0.87
266,1.33,4.21,6.75,1.43,0,0.76,3.4,0.87
267,1.33,4.19,6.71,1.42,0,0.76,3.4,0.87
268,1.25,4.17,6.71,1.44,0,0.76,3.4,0.87
269,1,4.14,6.71,1.46,0,0.76,3.4,0.87
270,1,4.11,6.71,1.47,0,0.76,3.4,0.87
271,0.83,4.05,6.57,1.51,0,0.76,3.4,0.87
272,0.83,4.01,6.57,1.49,0,0.76,3.4,0.87
273,0.83,3.99,6.57,1.51,0,0.76,3.4,0.87
274,0.67,3.9,6.57,1.51,0,0.76,3.4,0.87
275,0.67,3.87,6.57,1.5,0,0.76,3.4,0.87
276,0.56,3.84,6.43,1.51,0,0.76,3.4,0.87
277,0.56,3.81,6.43,1.52,0,0.76,3.4,0.87
278,0.56,3.77,6.43,1.53,0,0.76,3.4,0.87
279,0.44,3.72,6.37,1.53,0,0.76,3.4,0.87
280,0.37,3.68,6.37,1.52,0,0.72,3.4,0.89
281,0.33,3.62,6.29,1.53,0,0.72,3.4,0.89
282,0.33,3.56,6.29,1.54,0,0.72,3.4,0.89
283,0.33,3.52,6.29,1.54,0,0.72,3.4,0.89
284,0.25,3.45,6.29,1.53,0,0.72,3.4,0.89
285,0.25,3.43,6.29,1.54,0,0.72,3.4,0.89
286,0.25,3.4,6.29,1.54,0,0.72,3.4,0.89
287,0.25,3.37,6.29,1.55,0,0.72,3.4,0.89
288,0.12,3.3,6.14,1.52,0,0.67,3.4,0.9
289,0.12,3.24,6.14,1.5,0,0.67,3.4,0.9
290,0,3.19,6.14,1.52,0,0.67,3.4,0.9
291,0,3.17,6.14,1.53,0,0.67,3.4,0.9
292,0,3.14,6.14,1.53,0,0.67,3.4,0.9
293,0,3.12,6,1.52,0,0.67,3.4,0.9
294,0,3.06,5.87,1.51,0,0.54,1.73,0.64
295,0,3.01,5.87,1.52,0,0.54,1.73,0.64
296,0,2.96,5.75,1.51,0,0.54,1.73,0.64
297,0,2.92,5.5,1.5,0,0.54,1.73,0.64
298,0,2.9,5.33,1.49,0,0.54,1.73,0.64
299,0,2.85,5,1.46,0,0.54,1.73,0.64
300,0,2.82,5,1.45,0,0.54,1.73,0.64
301,0,2.8,5,1.45,0,0.54,1.73,0.64
302,0,2.77,5,1.44,0,0.54,1.73,0.64
303,0,2.72,4.78,1.42,0,0.54,1.73,0.64
304,0,2.68,4.78,1.42,0,0.54,1.73,0.64
305,0,2.65,4.78,1.41,0,0.54,1.73,0.64
306,0,2.6,4.78,1.42,0,0.54,1.73,0.64
307,0,2.57,4.78,1.42,0,0.54,1.73,0.64
308,0,2.54,4.67,1.42,0,0.54,1.73,0.64
309,0,2.5,4.56,1.4,0,0.54,1.73,0.64
310,0,2.47,4.56,1.4,0,0.54,1.73,0.64
311,0,2.44,4.56,1.39,0,0.54,1.73,0.64
312,0,2.41,4.5,1.38,0,0.54,1.73,0.64
